zhiwei_data,zhiwei_web,company_data,company_web,xinzhi1,address1,newtime1 
高级测试工程师,https://jobs.51job.com/shanghai-cnq/97655676.html?s=01&amp;t=0,上海陆坤金融信息服务有限公司,https://jobs.51job.com/all/co5082754.html,0.8-1.5万/月,上海-长宁区,07-10
软件测试工程师,https://jobs.51job.com/shanghai-mhq/96441607.html?s=01&amp;t=0,携程旅行网国际业务,https://jobs.51job.com/all/co3221351.html,2-2.5万/月,上海-长宁区,07-10
软杰测试工程师,https://jobs.51job.com/shanghai-xhq/103682308.html?s=01&amp;t=0,上海即信信息科技有限公司,https://jobs.51job.com/all/co3743031.html,1-1.5万/月,上海-杨浦区,07-10
研发电性参数测试工程师,https://jobs.51job.com/shanghai-pdxq/98567318.html?s=01&amp;t=0,钦烁实验器材（上海）有限公司,https://jobs.51job.com/all/co4990775.html,1-1.5万/月,上海-浦东新区,07-09
软件测试工程师,https://jobs.51job.com/shanghai-xhq/89549501.html?s=01&amp;t=0,上海上君卿金融信息服务有限公司,https://jobs.51job.com/all/co4696760.html,0.6-2.5万/月,上海-静安区,07-09
软件测试工程师,https://jobs.51job.com/shanghai-jaq/94420589.html?s=01&amp;t=0,上海华瑞银行股份有限公司,https://jobs.51job.com/all/co3806146.html,1.5-3万/月,上海-浦东新区,07-09
高级测试工程师,https://jobs.51job.com/shanghai-pdxq/103247136.html?s=01&amp;t=0,上海向心云网络科技有限公司,https://jobs.51job.com/all/co3396560.html,0.9-2万/月,上海-浦东新区,07-09
自动化测试工程师,https://jobs.51job.com/shanghai-pdxq/98936995.html?s=01&amp;t=0,上海图趣信息科技有限公司（Wayz.ai）,https://jobs.51job.com/all/co4875784.html,0.8-1.5万/月,上海-浦东新区,07-09
测试工程师/测试员（工业仪表）,https://jobs.51job.com/shanghai-sjq/88339644.html?s=01&amp;t=0,电计贸易（上海）有限公司,https://jobs.51job.com/all/co115771.html,6-8千/月,上海-闵行区,07-09
系统测试工程师,https://jobs.51job.com/shanghai-ypq/98288493.html?s=01&amp;t=0,鹏讯科技（大连）有限公司,https://jobs.51job.com/all/co3052167.html,0.9-1.8万/月,上海-浦东新区,07-09
软件测试工程师,https://jobs.51job.com/shanghai-mhq/92294494.html?s=01&amp;t=0,上海华章信息科技有限公司,https://jobs.51job.com/all/co2673673.html,6-8千/月,上海,07-09
MEMS测试工程师,https://jobs.51job.com/shanghai/78730171.html?s=01&amp;t=0,华福证券有限责任公司,https://jobs.51job.com/all/co3869840.html,1.5-2万/月,上海,07-08
传感器测试工程师,https://jobs.51job.com/shanghai-xhq/98067072.html?s=01&amp;t=0,苏州斐酷科技有限公司,https://jobs.51job.com/all/co4850167.html,6-8千/月,异地招聘,07-08
软件测试工程师,https://jobs.51job.com/shanghai-xhq/100229074.html?s=01&amp;t=0,上海连尚网络科技有限公司,https://jobs.51job.com/all/co3678119.html,1.5-2万/月,上海-浦东新区,07-08
大数据测试工程师,https://jobs.51job.com/shanghai-pdxq/101144176.html?s=01&amp;t=0,携程旅行网业务区,https://jobs.51job.com/all/co2656195.html,1.5-2万/月,上海-长宁区,07-08
软件测试工程师,https://jobs.51job.com/shanghai-jaq/103320942.html?s=01&amp;t=0,上海三念塑胶有限公司,https://jobs.51job.com/all/co3108895.html,4.5-6千/月,上海-青浦区,07-07
高级软件测试工程师,https://jobs.51job.com/shanghai-ptq/102870245.html?s=01&amp;t=0,舍弗勒贸易（上海）有限公司,http://schaeffler.51job.com,,上海-嘉定区,07-07
测试工程师,https://jobs.51job.com/shanghai/103355889.html?s=01&amp;t=0,上海梵缇歌信息技术有限公司,https://jobs.51job.com/all/co4172129.html,1.2-3万/月,上海-黄浦区,07-07
APP测试工程师,https://jobs.51job.com/shanghai-xhq/100273580.html?s=01&amp;t=0,仁卅信息科技（上海）有限公司,https://jobs.51job.com/all/co3510157.html,1-1.5万/月,上海,07-06
手游测试工程师,https://jobs.51job.com/shanghai-xhq/95158184.html?s=01&amp;t=0,美团点评,%20http://meituan.51job.com,1.8-2.8万/月,上海,07-06
高级测试工程师,https://jobs.51job.com/shanghai-pdxq/100378755.html?s=01&amp;t=0,上海上外网络教育发展有限公司,https://jobs.51job.com/all/co1762951.html,0.8-1万/月,上海-长宁区,07-06
系统验证与测试工程师,https://jobs.51job.com/shanghai/103994621.html?s=01&amp;t=0,上海乾汇信息科技有限公司,https://jobs.51job.com/all/co3218105.html,0.7-1.5万/月,上海-浦东新区,07-06
汽车软件测试/测试工程师（欢迎优秀应届毕业生）,https://jobs.51job.com/shanghai-jdq/103993032.html?s=01&amp;t=0,上海茂隆云晴供应链管理有限公司,https://jobs.51job.com/all/co4949551.html,1.5-2万/月,上海-黄浦区,07-06
硬件测试工程师,https://jobs.51job.com/shanghai-hkq/103959811.html?s=01&amp;t=0,南京邦航投资管理有限公司,https://jobs.51job.com/all/co3782792.html,1-2万/月,上海-徐汇区,07-06
高级测试工程师,https://jobs.51job.com/shanghai-mhq/91304604.html?s=01&amp;t=0,上海予桐电子科技有限公司,https://jobs.51job.com/all/co3266474.html,5-8千/月,上海-松江区,07-06
测试工程师,https://jobs.51job.com/shanghai/97901319.html?s=01&amp;t=0,上海红旅实业有限公司,https://jobs.51job.com/all/co4649993.html,0.5-1万/月,上海-宝山区,07-06
web测试工程师（软件测试）,https://jobs.51job.com/shanghai-pdxq/98262874.html?s=01&amp;t=0,上海安吉四维信息技术有限公司,https://jobs.51job.com/all/co2656408.html,0.5-1万/月,上海,07-06
Software Test Engineer/软件测试工程师,https://jobs.51job.com/shanghai/89882042.html?s=01&amp;t=0,深圳市雁联技术服务有限公司,https://jobs.51job.com/all/co3605565.html,1-1.5万/月,异地招聘,07-06
UAT测试工程师,https://jobs.51job.com/shanghai-jaq/99568515.html?s=01&amp;t=0,北京仕邦达人力资源服务有限公司上海分公司,https://jobs.51job.com/all/co4278403.html,1.3-1.6万/月,上海-静安区,07-06
调试测试工程师,https://jobs.51job.com/shanghai-qpq/80612936.html?s=01&amp;t=0,贵酿酒业有限公司,https://jobs.51job.com/all/co4931101.html,1.5-2万/月,上海-浦东新区,07-06
产品测试工程师,https://jobs.51job.com/shanghai-cnq/99357879.html?s=01&amp;t=0,上海欧电云信息科技有限公司,https://jobs.51job.com/all/co3698497.html,1-1.5万/月,上海-浦东新区,07-06
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/95985946.html?s=01&amp;t=0,上海栗德机电工程技术有限公司,https://jobs.51job.com/all/co4538731.html,1-1.5万/月,上海-浦东新区,07-06
软件测试工程师,https://jobs.51job.com/shanghai/103138845.html?s=01&amp;t=0,上海中赢金融信息服务有限公司,https://jobs.51job.com/all/co3262997.html,0.8-1.2万/月,上海,07-06
手机软件测试工程师,https://jobs.51job.com/shanghai-pdxq/99637951.html?s=01&amp;t=0,上海骞云信息科技有限公司,https://jobs.51job.com/all/co4020466.html,1.2-2.4万/月,上海-杨浦区,07-06
测试工程师(实习),https://jobs.51job.com/shanghai/100631113.html?s=01&amp;t=0,上海麒育教育科技有限公司,https://jobs.51job.com/all/co5095305.html,0.6-1.5万/月,上海-徐汇区,07-05
研发测试工程师,https://jobs.51job.com/shanghai/103940691.html?s=01&amp;t=0,常州艾格码科技开发有限公司,https://jobs.51job.com/all/co3205424.html,0.8-1万/月,上海-浦东新区,07-05
初级测试工程师,https://jobs.51job.com/shanghai-pdxq/102310563.html?s=01&amp;t=0,玩赚天下信息科技（深圳）有限公司,https://jobs.51job.com/all/co4966781.html,6-8千/月,上海-浦东新区,07-05
嵌入式软件测试工程师,https://jobs.51job.com/shanghai-ypq/98228330.html?s=01&amp;t=0,上海宇冠金融信息服务有限公司,https://jobs.51job.com/all/co4794144.html,2-3万/月,上海,07-05
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/97873686.html?s=01&amp;t=0,上海摩莱信息科技有限公司,https://jobs.51job.com/all/co4012412.html,0.8-1万/月,上海-长宁区,07-05
软件测试工程师,https://jobs.51job.com/shanghai/79534032.html?s=01&amp;t=0,上海民原科技有限公司,https://jobs.51job.com/all/co4467393.html,0.8-1万/月,上海-闵行区,07-05
工艺/测试工程师,https://jobs.51job.com/shanghai-pdxq/99374895.html?s=01&amp;t=0,上海软杰智能设备有限公司,https://jobs.51job.com/all/co2590163.html,3.5-5千/月,上海-徐汇区,07-05
嵌入式测试工程师,https://jobs.51job.com/shanghai-jdq/101580921.html?s=01&amp;t=0,中芯国际集成电路制造（上海）有限公司,https://jobs.51job.com/all/co130493.html,1-1.5万/月,上海-浦东新区,07-04
软件测试工程师（工作地点：杭州）,https://jobs.51job.com/hangzhou-xhq/103849015.html?s=01&amp;t=0,溢米辅导-中小学在线1对1,https://jobs.51job.com/all/co3622213.html,1-1.5万/月,上海-徐汇区,07-04
高级测试工程师,https://jobs.51job.com/shanghai-pdxq/101279426.html?s=01&amp;t=0,上海宏延企业管理服务有限公司,https://jobs.51job.com/all/co2431226.html,4.5-6千/月,上海-静安区,07-04
中级测试工程师,https://jobs.51job.com/shanghai/97419842.html?s=01&amp;t=0,上海秦苍信息科技有限公司,https://jobs.51job.com/all/co3303684.html,1.3-2.5万/月,上海-浦东新区,07-04
软件测试工程师,https://jobs.51job.com/shanghai-xhq/101269780.html?s=01&amp;t=0,上海临港科技创业中心有限公司,https://jobs.51job.com/all/co4115566.html,1-2万/月,上海-浦东新区,07-04
自动化测试工程师,https://jobs.51job.com/shanghai-pdxq/101574010.html?s=01&amp;t=0,上海辰竹仪表有限公司,https://jobs.51job.com/all/co2317656.html,5-8千/月,上海-松江区,07-04
软件测试工程师,https://jobs.51job.com/shanghai/98295531.html?s=01&amp;t=0,飞鹤乳业集团上海电商事业部,https://jobs.51job.com/all/co3565282.html,0.8-1万/月,上海-杨浦区,07-04
软件测试工程师 测试工程师,https://jobs.51job.com/shanghai-jaq/99233617.html?s=01&amp;t=0,上海纳客宝信息技术有限公司,https://jobs.51job.com/all/co3393598.html,1-1.5万/月,上海-闵行区,07-03
锂电池测试工程师,https://jobs.51job.com/shanghai-pdxq/103664040.html?s=01&amp;t=0,深迪半导体（上海）有限公司,https://jobs.51job.com/all/co2231686.html,1-1.5万/月,上海,07-03
软件测试工程师,https://jobs.51job.com/shanghai-mhq/102920162.html?s=01&amp;t=0,汇投控股集团有限公司,https://jobs.51job.com/all/co4182779.html,1-1.5万/月,上海-徐汇区,07-03
测试工程师,https://jobs.51job.com/shanghai-pdxq/95391389.html?s=01&amp;t=0,上海圣一信息技术有限公司,https://jobs.51job.com/all/co2814596.html,0.5-1万/月,上海-徐汇区,07-03
测试工程师,https://jobs.51job.com/shanghai-jaq/36518942.html?s=01&amp;t=0,上海拍拍贷金融信息服务有限公司,https://jobs.51job.com/all/co2718210.html,1.5-2.5万/月,上海-浦东新区,07-03
测试工程师（上海）,https://jobs.51job.com/shanghai-xhq/100401513.html?s=01&amp;t=0,上海梦六网络科技有限公司,https://jobs.51job.com/all/co3787117.html,0.8-1万/月,上海-静安区,07-03
软件测试工程师,https://jobs.51job.com/shanghai-hpq/93825066.html?s=01&amp;t=0,上海顶玺金融信息服务有限公司,https://jobs.51job.com/all/co4700135.html,1.2-2万/月,上海-普陀区,07-03
系统测试工程师,https://jobs.51job.com/shanghai/81660067.html?s=01&amp;t=0,上海联彤网络通讯技术有限公司,https://jobs.51job.com/all/co3168421.html,0.5-1.2万/月,上海,07-03
电子产品测试工程师,https://jobs.51job.com/shanghai-sjq/86215283.html?s=01&amp;t=0,上海三只熊网络科技有限公司,https://jobs.51job.com/all/co3454092.html,0.7-1万/月,上海-徐汇区,07-03
软件测试工程师,https://jobs.51job.com/shanghai-ptq/97665619.html?s=01&amp;t=0,上海愉游网络科技有限公司,https://jobs.51job.com/all/co4348974.html,4-8千/月,上海-徐汇区,07-03
软件测试工程师,https://jobs.51job.com/shanghai-cnq/102607600.html?s=01&amp;t=0,上海证大爱特金融信息服务有限公司,https://jobs.51job.com/all/co3398400.html,1.3-2万/月,上海-浦东新区,07-03
硬件测试工程师,https://jobs.51job.com/shanghai-xhq/98337747.html?s=01&amp;t=0,深圳市汇顶科技股份有限公司,https://jobs.51job.com/all/co3804149.html,1.5-2万/月,上海,07-03
软件测试工程师,https://jobs.51job.com/shanghai/100802823.html?s=01&amp;t=0,上海格兰海芬汽车零部件有限公司,https://jobs.51job.com/all/co5058013.html,1.5-2万/月,上海-嘉定区,07-03
高级测试工程师,https://jobs.51job.com/shanghai-pdxq/100029767.html?s=01&amp;t=0,上海精正电子信息技术有限公司,https://jobs.51job.com/all/co5063606.html,4.5-6千/月,上海-虹口区,07-03
软件测试工程师,https://jobs.51job.com/shanghai-mhq/97649089.html?s=01&amp;t=0,上海满数科技有限公司,https://jobs.51job.com/all/co4530724.html,1.5-2万/月,上海-闵行区,07-03
资深游戏测试工程师,https://jobs.51job.com/shanghai-pdxq/89718729.html?s=01&amp;t=0,通教信息技术（上海）有限公司,https://jobs.51job.com/all/co3957303.html,1-1.5万/月,上海,07-02
宽带接入测试工程师,https://jobs.51job.com/shanghai-xhq/101470501.html?s=01&amp;t=0,前海煦逸信息技术（深圳）有限公司上海分公司,https://jobs.51job.com/all/co4869009.html,1-2万/月,上海-浦东新区,07-02
CTS测试工程师,https://jobs.51job.com/jiaxing/93397416.html?s=01&amp;t=0,都福企业管理（上海）有限公司,https://jobs.51job.com/all/co2565404.html,,上海,07-02
测试工程师,https://jobs.51job.com/shanghai-pdxq/55410097.html?s=01&amp;t=0,上海牛圆网络科技有限公司,https://jobs.51job.com/all/co4747485.html,0.8-1.5万/月,上海-静安区,07-02
ICT测试工程师,https://jobs.51job.com/shanghai-mhq/93491146.html?s=01&amp;t=0,上海创力集团股份有限公司,https://jobs.51job.com/all/co2455472.html,6-8千/月,上海-青浦区,07-02
软件测试工程师,https://jobs.51job.com/shanghai/103464721.html?s=01&amp;t=0,上海来店信息技术有限公司,https://jobs.51job.com/all/co4577083.html,0.8-1.5万/月,上海-长宁区,07-02
游戏测试工程师,https://jobs.51job.com/shanghai-mhq/101650967.html?s=01&amp;t=0,上海哲骧信息技术有限公司,https://jobs.51job.com/all/co1210096.html,0.8-1.5万/月,上海-浦东新区,07-02
软件测试工程师,https://jobs.51job.com/shanghai-hkq/99602833.html?s=01&amp;t=0,武汉掌中游国际旅行社有限公司上海分公司,https://jobs.51job.com/all/co4674641.html,0.6-1万/月,上海,07-02
诚聘银行测试工程师（上海高级性能）,https://jobs.51job.com/shanghai-pdxq/97642035.html?s=01&amp;t=0,深圳市江元通信技术有限公司上海分公司,https://jobs.51job.com/all/co4921472.html,6-8千/月,上海-浦东新区,07-02
锂电池测试工程师-生产中心,https://jobs.51job.com/shanghai/91118888.html?s=01&amp;t=0,上海重塑能源科技有限公司,https://jobs.51job.com/all/co4969354.html,,上海,07-02
软件测试工程师,https://jobs.51job.com/shanghai-xhq/100206401.html?s=01&amp;t=0,微创医疗,https://jobs.51job.com/all/co5097817.html,,上海,07-02
车载娱乐系统测试工程师,https://jobs.51job.com/shanghai-xhq/93258091.html?s=01&amp;t=0,上海均瑜管理咨询有限公司,https://jobs.51job.com/all/co4963354.html,4-6千/月,上海-浦东新区,07-02
测试工程师,https://jobs.51job.com/shanghai-qpq/97114275.html?s=01&amp;t=0,上海复旦微电子集团股份有限公司,https://jobs.51job.com/all/co4863512.html,1-1.5万/月,上海-杨浦区,07-02
测试工程师,https://jobs.51job.com/shanghai-jaq/70852002.html?s=01&amp;t=0,上海青芒智能科技有限公司,https://jobs.51job.com/all/co3930600.html,0.9-1.3万/月,上海-浦东新区,07-02
硬件测试工程师,https://jobs.51job.com/shanghai-ypq/70161600.html?s=01&amp;t=0,上海汉特信息技术有限公司,https://jobs.51job.com/all/co2375734.html,6-8千/月,上海,07-01
软件测试工程师,https://jobs.51job.com/shanghai-pdxq/99035081.html?s=01&amp;t=0,上海拜安传感技术有限公司,https://jobs.51job.com/all/co2060729.html,4.5-6千/月,上海-浦东新区,06-30
web软件测试工程师,https://jobs.51job.com/shanghai-xhq/97810927.html?s=01&amp;t=0,上海楞次新能源汽车科技有限公司,https://jobs.51job.com/all/co4993146.html,15-20万/年,上海-嘉定区,06-30
中级测试工程师（上市公司，金融项目）,https://jobs.51job.com/shanghai-hpq/96973609.html?s=01&amp;t=0,杭州兴畅网络科技有限公司,https://jobs.51job.com/all/co4532928.html,0.8-1.5万/月,异地招聘,06-30
居然之家招聘 高级测试工程师,https://jobs.51job.com/shanghai-pdxq/102635398.html?s=01&amp;t=0,快钱支付清算信息有限公司,https://jobs.51job.com/all/co405473.html,1.5-2万/月,上海-浦东新区,06-30
游戏测试工程师,https://jobs.51job.com/shanghai-xhq/101147518.html?s=01&amp;t=0,河南海融软件有限公司,https://jobs.51job.com/all/co2785844.html,10-15万/年,上海,06-29
测试工程师,https://jobs.51job.com/shanghai-pdxq/101180909.html?s=01&amp;t=0,上海艾麒信息科技有限公司,https://jobs.51job.com/all/co2281824.html,0.6-1万/月,上海-徐汇区,06-29
软件测试工程师（计算机视觉方向）,https://jobs.51job.com/shanghai-pdxq/102895420.html?s=01&amp;t=0,上海浔金数据科技有限公司,https://jobs.51job.com/all/co4000684.html,0.8-1.5万/月,上海-浦东新区,06-29
生产测试工程师,https://jobs.51job.com/shanghai/103252841.html?s=01&amp;t=0,武汉鑫瑞鼎汇软件技术服务有限公司,https://jobs.51job.com/all/co4523818.html,0.8-1万/月,上海,06-29
高级技术工程师,https://jobs.51job.com/shanghai-mhq/74050908.html?s=01&amp;t=0,发码行有限公司,https://jobs.51job.com/all/co4296185.html,0.8-1.2万/月,上海-静安区,06-29
产品工程师,https://jobs.51job.com/zhuhai/106031505.html?s=01&amp;t=0,上海中挚企业服务有限公司,https://jobs.51job.com/all/co5064021.html,1-1.5万/月,上海-浦东新区,06-29
注塑品质主管,https://jobs.51job.com/shanghai-pdxq/58124080.html?s=01&amp;t=0,上海勾芒信息科技有限公司,https://jobs.51job.com/all/co4684170.html,4-8千/月,上海-闵行区,06-29
测试员/检验员,https://jobs.51job.com/shanghai-pdxq/104564781.html?s=01&amp;t=0,邦讯技术股份有限公司,https://jobs.51job.com/all/co2560805.html,4-5万/年,上海-浦东新区,06-29
品管工程师,https://jobs.51job.com/shanghai-pdxq/99671057.html?s=01&amp;t=0,上海华浪计算机科技有限公司,https://jobs.51job.com/all/co2026087.html,6-8千/月,上海-静安区,06-29
塑料工程师,https://jobs.51job.com/shanghai-pdxq/50995626.html?s=01&amp;t=0,山西美丽通行科技有限公司,https://jobs.51job.com/all/co4520980.html,6-8千/月,上海-徐汇区,06-29
急招体系专员,https://jobs.51job.com/shanghai-mhq/104418883.html?s=01&amp;t=0,上海星期网络科技有限公司,https://jobs.51job.com/all/co3209263.html,1-1.5万/月,上海-黄浦区,06-29
产品检验员,https://jobs.51job.com/shanghai/81452347.html?s=01&amp;t=0,浙江沪龙科技股份有限公司上海分公司,https://jobs.51job.com/all/co2810960.html,0.8-1.2万/月,上海,06-29
质量工程师,https://jobs.51job.com/shanghai/100068440.html?s=01&amp;t=0,宁波九杰信息技术有限公司,https://jobs.51job.com/all/co3383770.html,6-8千/月,上海-松江区,06-29
品管,https://jobs.51job.com/shanghai-jsq/81631866.html?s=01&amp;t=0,上海机器人产业技术研究院有限公司,https://jobs.51job.com/all/co4843066.html,15-18万/年,上海-普陀区,06-29
驻厂油墨技术员,https://jobs.51job.com/shanghai-pdxq/106025782.html?s=01&amp;t=0,苏州赤火燃燃数据科技有限公司,https://jobs.51job.com/all/co5051254.html,1-1.5万/月,上海-长宁区,06-28
品控专员,https://jobs.51job.com/shanghai-qpq/104388087.html?s=01&amp;t=0,上海皓扬网络科技有限公司,https://jobs.51job.com/all/co3787708.html,0.8-1.3万/月,上海-徐汇区,06-28
质量工程师,https://jobs.51job.com/shanghai/106022838.html?s=01&amp;t=0,伟创力管理（上海）有限公司,https://jobs.51job.com/all/co2813499.html,15-20万/年,上海,06-28
品质工程师,https://jobs.51job.com/shanghai-sjq/54374396.html?s=01&amp;t=0,拍拍信数据服务（上海）有限公司,https://jobs.51job.com/all/co4521399.html,2-2.5万/月,上海-浦东新区,06-28
测试/运营 工程师,https://jobs.51job.com/shanghai-xhq/95719010.html?s=01&amp;t=0,上海硕知企业管理有限公司,https://jobs.51job.com/all/co4773007.html,0.8-1.2万/月,上海-闵行区,06-28
质量管理工程师/员,https://jobs.51job.com/shanghai-jdq/66133123.html?s=01&amp;t=0,欢乐互娱（上海）科技股份有限公司,https://jobs.51job.com/all/co2430972.html,1-1.5万/月,上海-浦东新区,06-28
客户质量管理（CQE）,https://jobs.51job.com/shanghai-mhq/93112250.html?s=01&amp;t=0,博为科技有限公司,https://jobs.51job.com/all/co3456174.html,0.8-1.5万/月,上海-徐汇区,06-27
高级质量工程师,https://jobs.51job.com/shanghai-ptq/106014403.html?s=01&amp;t=0,闻泰通讯股份有限公司,https://jobs.51job.com/all/co3992116.html,3-4.5千/月,异地招聘,06-27
质量工程师,https://jobs.51job.com/shanghai-pdxq/105780731.html?s=01&amp;t=0,上海亦源智能科技有限公司,https://jobs.51job.com/all/co1007906.html,5-7千/月,上海-浦东新区,06-27
质量检验员 / 质检员,https://jobs.51job.com/shanghai/71578757.html?s=01&amp;t=0,上海凡森电子科技有限公司,https://jobs.51job.com/all/co3278540.html,6-8千/月,上海-闵行区,06-27
质量管理体系工程师,https://jobs.51job.com/shanghai-sjq/106013828.html?s=01&amp;t=0,上海秉衡实业有限公司,https://jobs.51job.com/all/co3140853.html,1.2-1.5万/月,上海,06-27
QC/warehouse,https://jobs.51job.com/shanghai-mhq/105355710.html?s=01&amp;t=0,上海云望信息科技有限公司,https://jobs.51job.com/all/co2988403.html,5-8千/月,上海-闵行区,06-27
品控专员,https://jobs.51job.com/shanghai-ptq/101996475.html?s=01&amp;t=0,上海网达软件股份有限公司,https://jobs.51job.com/all/co2318076.html,6-9千/月,上海-虹口区,06-27
质管专员,https://jobs.51job.com/shanghai/89468183.html?s=01&amp;t=0,上海泽众软件科技有限公司,https://jobs.51job.com/all/co2104421.html,1-1.5万/月,上海-浦东新区,06-27
质检员,https://jobs.51job.com/shanghai/73699026.html?s=01&amp;t=0,上海鼎研智能科技有限公司,https://jobs.51job.com/all/co2508586.html,5-7.9千/月,上海,06-27
高级品质工程师,https://jobs.51job.com/shanghai-jsq/106008041.html?s=01&amp;t=0,北京佰信蓝图科技股份公司,https://jobs.51job.com/all/co3759044.html,1-1.5万/月,上海-徐汇区,06-27
质检员,https://jobs.51job.com/shanghai-sjq/98422416.html?s=01&amp;t=0,诚迈科技（南京）股份有限公司,https://jobs.51job.com/all/co2553559.html,1.5-2万/月,上海-徐汇区,06-27
Test Engineer Intern (实习）,https://jobs.51job.com/shanghai/106017412.html?s=01&amp;t=0,山东新北洋信息技术股份有限公司上海分公司,https://jobs.51job.com/all/co4595682.html,0.8-1.5万/月,上海-青浦区,06-27
质量工程师,https://jobs.51job.com/shanghai-bsq/87014345.html?s=01&amp;t=0,微知网络科技（上海）有限公司,https://jobs.51job.com/all/co2398001.html,1-1.5万/月,上海-静安区,06-26
海洋仪器服务工程师,https://jobs.51job.com/shanghai-sjq/100523475.html?s=01&amp;t=0,上海复旦通讯股份有限公司,https://jobs.51job.com/all/co174354.html,3-5.5千/月,上海-杨浦区,06-26
化学分析员,https://jobs.51job.com/shanghai-bsq/44444572.html?s=01&amp;t=0,上海振微电子有限公司,https://jobs.51job.com/all/co4782726.html,0.5-1万/月,上海-浦东新区,06-25
高级测试开发工程师,https://jobs.51job.com/shanghai/97984995.html?s=01&amp;t=0,上海问财互联网金融信息服务有限公司,https://jobs.51job.com/all/co3867174.html,0.7-1万/月,上海-徐汇区,06-25
质量工程师 - PCBA,https://jobs.51job.com/shanghai-jdq/90517840.html?s=01&amp;t=0,北京熠宸信息科技有限公司,https://jobs.51job.com/all/co3509592.html,0.8-1万/月,上海-黄浦区,06-25
调试员,https://jobs.51job.com/shanghai/61857954.html?s=01&amp;t=0,北京居然之家投资控股集团有限公司,https://jobs.51job.com/all/co217435.html,1.5-3万/月,上海-浦东新区,06-25
质量工程师,https://jobs.51job.com/shanghai-jdq/106009645.html?s=01&amp;t=0,上海心引网络科技有限公司,https://jobs.51job.com/all/co3363366.html,6-8千/月,上海-徐汇区,06-25
品质Q.A专员,https://jobs.51job.com/shanghai/106007939.html?s=01&amp;t=0,上海恩梯梯数据晋恒软件有限公司,https://jobs.51job.com/all/co1505344.html,0.8-1.2万/月,上海-浦东新区,06-25
汽车质量工程师(APQP),https://jobs.51job.com/shanghai/105779852.html?s=01&amp;t=0,宁波溪棠信息科技有限公司,https://jobs.51job.com/all/co5061150.html,1-2.5万/月,上海-浦东新区,06-24
质检员,https://jobs.51job.com/shanghai-fxq/106011302.html?s=01&amp;t=0,乐鑫信息科技（上海）有限公司,https://jobs.51job.com/all/co5075811.html,,上海,06-12
体系专员（QA）,https://jobs.51job.com/shanghai-jsq/98215773.html?s=01&amp;t=0,灵博智能影音,https://jobs.51job.com/all/co2455888.html,1-1.5万/月,上海-闵行区,08-24
供应商质量工程师,https://jobs.51job.com/shanghai-pdxq/105237778.html?s=01&amp;t=0,珠海博雅科技有限公司,https://jobs.51job.com/all/co3594245.html,1-1.5万/月,异地招聘,08-24
储备质量工程师,https://jobs.51job.com/shanghai-jsq/104792449.html?s=01&amp;t=0,上海通纳模塑科技有限公司,https://jobs.51job.com/all/co3158672.html,5-7千/月,上海-浦东新区,08-24
QA工程师,https://jobs.51job.com/shanghai-cnq/89147833.html?s=01&amp;t=0,上海拜安实业有限公司,https://jobs.51job.com/all/co4249303.html,4.5-6千/月,上海-浦东新区,08-24
质量管理/验货员,https://jobs.51job.com/shanghai-pdxq/47060907.html?s=01&amp;t=0,钱滋勒贸易（上海）有限公司,https://jobs.51job.com/all/co3912353.html,0.5-1万/月,上海-浦东新区,08-24
品质电子工程师,https://jobs.51job.com/shanghai/86751872.html?s=01&amp;t=0,上海新上化高分子材料有限公司,https://jobs.51job.com/all/co2446749.html,6-8千/月,上海-浦东新区,08-24
质量工程师,https://jobs.51job.com/shanghai/84717443.html?s=01&amp;t=0,上海百吉食品有限公司,https://jobs.51job.com/all/co283312.html,5-7千/月,上海-闵行区,08-24
初级质量工程师(2019届应届生),https://jobs.51job.com/shanghai/106008133.html?s=01&amp;t=0,上海移宇科技股份有限公司,https://jobs.51job.com/all/co2426957.html,5-7万/年,上海,08-24
质量保证岗（软件测试方向）,https://jobs.51job.com/shanghai/106001967.html?s=01&amp;t=0,西默塑品（上海）有限公司,https://jobs.51job.com/all/co2878020.html,,上海,08-24
供应商质量工程师,https://jobs.51job.com/shanghai-jdq/104889663.html?s=01&amp;t=0,上海浦津实业有限公司,https://jobs.51job.com/all/co3487247.html,4-6千/月,上海-金山区,08-24
高级客户质量工程师 Sr. CQS Engineer,https://jobs.51job.com/shanghai-jdq/97554885.html?s=01&amp;t=0,富林特（上海）企业管理有限公司,https://jobs.51job.com/all/co2568906.html,4.5-6千/月,上海-浦东新区,08-24
软件工程部长,https://jobs.51job.com/shanghai-sjq/99175500.html?s=01&amp;t=0,上海红唇餐饮管理有限公司,https://jobs.51job.com/all/co4733269.html,5-8千/月,上海-青浦区,08-24
Java开发工程师,https://jobs.51job.com/shanghai/98785325.html?s=01&amp;t=0,上海钇哲液压设备有限公司,https://jobs.51job.com/all/co2983569.html,0.8-1万/月,上海,08-24
检验员,https://jobs.51job.com/shanghai/65205692.html?s=01&amp;t=0,上海桦闳智能科技有限公司,https://jobs.51job.com/all/co2960902.html,4.5-6千/月,上海-松江区,08-24
塑料物性检测员,https://jobs.51job.com/shanghai-pdxq/106004467.html?s=01&amp;t=0,芯旸光电科技（上海）有限公司,https://jobs.51job.com/all/co2111585.html,5-9千/月,上海-徐汇区,08-24
